# bench_v1 生成基准 —— 由 scripts/gen_bench.mjs 生成，请勿手改
# 列: CATEGORY 	 ID 	 MODE(all|order) 	 EXPECT(;-sep) 	 TURN1 	 TURN2 	 ...
# 语料: D:/TaoVm/data/noffn_probe3/conversations.txt
# 归一化话轮数(去重): 2103
# 词表规模: 名字 61  喜好 32(颜色 14)  列表项 60
# 语料中已见组合: 361   本基准使用的未见组合(去重): 493
# 泄漏审查: 逐条话轮 0 命中；组合级 0 命中
A_bind_color	I0053	all	小桥;青色	我的名字叫小桥，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0054	all	阿静;紫色	我的名字叫阿静，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0055	all	胡军;灰色	我的名字叫胡军，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0056	all	阿静;青色	我的名字叫阿静，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0057	all	陈静;蓝色	我的名字叫陈静，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0058	all	小杨;金色	我的名字叫小杨，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0059	all	小树;黑色	我的名字叫小树，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0060	all	刘洋;灰色	我的名字叫刘洋，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0061	all	郑爽;金色	我的名字叫郑爽，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0062	all	胡军;红色	我的名字叫胡军，我喜欢红色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0063	all	小雨;灰色	我的名字叫小雨，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0064	all	小风;灰色	我的名字叫小风，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0065	all	阿丽;青色	我的名字叫阿丽，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0066	all	阿丽;黄色	我的名字叫阿丽，我喜欢黄色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0067	all	小孙;绿色	我的名字叫小孙，我喜欢绿色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0068	all	小树;白色	我的名字叫小树，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0069	all	小郑;银色	我的名字叫小郑，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0070	all	小胡;青色	我的名字叫小胡，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0071	all	胡军;棕色	我的名字叫胡军，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0072	all	小罗;黄色	我的名字叫小罗，我喜欢黄色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0073	all	小高;橙色	我的名字叫小高，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0074	all	小高;蓝色	我的名字叫小高，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0075	all	小风;绿色	我的名字叫小风，我喜欢绿色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0076	all	小周;紫色	我的名字叫小周，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0077	all	天明;绿色	我的名字叫天明，我喜欢绿色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0078	all	何伟;紫色	我的名字叫何伟，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0079	all	小陈;黄色	我的名字叫小陈，我喜欢黄色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0080	all	徐亮;红色	我的名字叫徐亮，我喜欢红色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0081	all	小陈;青色	我的名字叫小陈，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0082	all	阿华;黑色	我的名字叫阿华，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0083	all	何伟;粉色	我的名字叫何伟，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0084	all	小云;橙色	我的名字叫小云，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0085	all	小吴;银色	我的名字叫小吴，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0086	all	阿珍;黄色	我的名字叫阿珍，我喜欢黄色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0087	all	阿静;银色	我的名字叫阿静，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0088	all	赵磊;青色	我的名字叫赵磊，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0089	all	高翔;紫色	我的名字叫高翔，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0090	all	小江;棕色	我的名字叫小江，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0091	all	阿珍;紫色	我的名字叫阿珍，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0092	all	小雨;白色	我的名字叫小雨，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0093	all	阿静;棕色	我的名字叫阿静，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0094	all	张伟;粉色	我的名字叫张伟，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0095	all	小胡;橙色	我的名字叫小胡，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0096	all	小朱;黄色	我的名字叫小朱，我喜欢黄色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0097	all	小何;白色	我的名字叫小何，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0098	all	小何;银色	我的名字叫小何，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0099	all	阿明;金色	我的名字叫阿明，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0100	all	小张;金色	我的名字叫小张，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0101	all	朱婷;白色	我的名字叫朱婷，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0102	all	阿伟;银色	我的名字叫阿伟，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0103	all	小马;银色	我的名字叫小马，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0104	all	胡军;粉色	我的名字叫胡军，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0105	all	小朱;粉色	我的名字叫小朱，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0106	all	朱婷;橙色	我的名字叫朱婷，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0107	all	小朱;银色	我的名字叫小朱，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0108	all	阿丽;黑色	我的名字叫阿丽，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0109	all	小王;黑色	我的名字叫小王，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0110	all	小王;橙色	我的名字叫小王，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0111	all	徐亮;黄色	我的名字叫徐亮，我喜欢黄色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0112	all	赵磊;黑色	我的名字叫赵磊，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0113	all	小徐;蓝色	我的名字叫小徐，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0114	all	小刘;蓝色	我的名字叫小刘，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0115	all	小杨;橙色	我的名字叫小杨，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0116	all	阿静;绿色	我的名字叫阿静，我喜欢绿色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0117	all	何伟;橙色	我的名字叫何伟，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0118	all	赵磊;紫色	我的名字叫赵磊，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0119	all	小郑;粉色	我的名字叫小郑，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0120	all	周涛;粉色	我的名字叫周涛，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0121	all	徐亮;黑色	我的名字叫徐亮，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0122	all	阿明;蓝色	我的名字叫阿明，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0123	all	小舟;白色	我的名字叫小舟，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0124	all	马超;银色	我的名字叫马超，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0125	all	天明;白色	我的名字叫天明，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0126	all	小朱;棕色	我的名字叫小朱，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0127	all	郑爽;银色	我的名字叫郑爽，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0128	all	高翔;粉色	我的名字叫高翔，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0129	all	小高;白色	我的名字叫小高，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0130	all	小赵;棕色	我的名字叫小赵，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0131	all	小胡;银色	我的名字叫小胡，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0132	all	小李;灰色	我的名字叫小李，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0133	all	阿伟;青色	我的名字叫阿伟，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0134	all	小郭;银色	我的名字叫小郭，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0135	all	小舟;棕色	我的名字叫小舟，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0136	all	阿伟;黄色	我的名字叫阿伟，我喜欢黄色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0137	all	小雨;紫色	我的名字叫小雨，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0138	all	阿敏;银色	我的名字叫阿敏，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0139	all	郭静;绿色	我的名字叫郭静，我喜欢绿色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0140	all	阿静;灰色	我的名字叫阿静，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0141	all	阿丽;紫色	我的名字叫阿丽，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0142	all	小雨;金色	我的名字叫小雨，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0143	all	小雪;青色	我的名字叫小雪，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0144	all	小风;蓝色	我的名字叫小风，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0145	all	小杨;白色	我的名字叫小杨，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0146	all	小陈;黑色	我的名字叫小陈，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0147	all	小马;红色	我的名字叫小马，我喜欢红色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0148	all	阿芳;金色	我的名字叫阿芳，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0149	all	阿强;红色	我的名字叫阿强，我喜欢红色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0150	all	小林;粉色	我的名字叫小林，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0151	all	李华;棕色	我的名字叫李华，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0152	all	天明;青色	我的名字叫天明，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0153	all	小星;灰色	我的名字叫小星，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0154	all	朱婷;蓝色	我的名字叫朱婷，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0155	all	小江;银色	我的名字叫小江，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0156	all	赵磊;粉色	我的名字叫赵磊，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0157	all	吴敏;粉色	我的名字叫吴敏，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0158	all	小月;紫色	我的名字叫小月，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0159	all	小桥;粉色	我的名字叫小桥，我喜欢粉色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0160	all	小雪;银色	我的名字叫小雪，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0161	all	小孙;蓝色	我的名字叫小孙，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0162	all	阿丽;绿色	我的名字叫阿丽，我喜欢绿色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0163	all	郭静;银色	我的名字叫郭静，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0164	all	朱婷;紫色	我的名字叫朱婷，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0165	all	小舟;紫色	我的名字叫小舟，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0166	all	小风;青色	我的名字叫小风，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0167	all	小舟;橙色	我的名字叫小舟，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0168	all	王明;紫色	我的名字叫王明，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0169	all	陈静;金色	我的名字叫陈静，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0170	all	小孙;青色	我的名字叫小孙，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0171	all	吴敏;灰色	我的名字叫吴敏，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0172	all	小张;白色	我的名字叫小张，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0173	all	天明;红色	我的名字叫天明，我喜欢红色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0174	all	朱婷;青色	我的名字叫朱婷，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0175	all	小雪;金色	我的名字叫小雪，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0176	all	小张;绿色	我的名字叫小张，我喜欢绿色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0177	all	李华;橙色	我的名字叫李华，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0178	all	阿静;金色	我的名字叫阿静，我喜欢金色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0179	all	小李;紫色	我的名字叫小李，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0180	all	小吴;白色	我的名字叫小吴，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0181	all	陈静;银色	我的名字叫陈静，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0182	all	小雨;橙色	我的名字叫小雨，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0183	all	小云;白色	我的名字叫小云，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0184	all	何伟;灰色	我的名字叫何伟，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0185	all	赵磊;白色	我的名字叫赵磊，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0186	all	小朱;白色	我的名字叫小朱，我喜欢白色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0187	all	小高;黑色	我的名字叫小高，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0188	all	小海;黑色	我的名字叫小海，我喜欢黑色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0189	all	阿芳;蓝色	我的名字叫阿芳，我喜欢蓝色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0190	all	孙丽;黄色	我的名字叫孙丽，我喜欢黄色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0191	all	罗兰;棕色	我的名字叫罗兰，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0192	all	小周;橙色	我的名字叫小周，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0193	all	小星;橙色	我的名字叫小星，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0194	all	阿芳;红色	我的名字叫阿芳，我喜欢红色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0195	all	郑爽;棕色	我的名字叫郑爽，我喜欢棕色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0196	all	郑爽;紫色	我的名字叫郑爽，我喜欢紫色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0197	all	小郭;青色	我的名字叫小郭，我喜欢青色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0198	all	王明;灰色	我的名字叫王明，我喜欢灰色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0199	all	阿芳;银色	我的名字叫阿芳，我喜欢银色。请记住。	我叫什么名字？喜欢什么颜色？
A_bind_color	I0200	all	小郭;橙色	我的名字叫小郭，我喜欢橙色。请记住。	我叫什么名字？喜欢什么颜色？
B_bind_like	I0201	all	阿伟;鸟	我的名字叫阿伟，我喜欢鸟。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0202	all	小星;鸟	我的名字叫小星，我喜欢鸟。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0203	all	小朱;马	我的名字叫小朱，我喜欢马。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0204	all	小高;兔子	我的名字叫小高，我喜欢兔子。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0205	all	小云;篮球	我的名字叫小云，我喜欢篮球。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0206	all	孙丽;鱼	我的名字叫孙丽，我喜欢鱼。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0207	all	李华;葡萄	我的名字叫李华，我喜欢葡萄。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0208	all	小朱;足球	我的名字叫小朱，我喜欢足球。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0209	all	周涛;橙子	我的名字叫周涛，我喜欢橙子。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0210	all	阿丽;马	我的名字叫阿丽，我喜欢马。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0211	all	天明;葡萄	我的名字叫天明，我喜欢葡萄。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0212	all	阿杰;鱼	我的名字叫阿杰，我喜欢鱼。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0213	all	赵磊;马	我的名字叫赵磊，我喜欢马。请记住。	我叫什么名字？喜欢什么？
B_bind_like	I0214	all	小桥;香蕉	我的名字叫小桥，我喜欢香蕉。请记住。	我叫什么名字？喜欢什么？
